Date,SPX_return,SPX_volatility_20d,SPX_drawdown,SPX_MA_signal,Mom
2000-04-20,0.004940593765387465,0.019126787622391273,-0.060833016903879655,,-0.006999999999999999
2000-04-24,-0.0032677029495695813,0.019111892691334488,-0.06389692692443671,,-0.0254
2000-04-25,0.032734322955296435,0.02074422866857017,-0.03274717504877378,,0.0253
2000-04-26,-0.011196572218317094,0.020757406719063745,-0.04351668783470597,,-0.0009
2000-04-27,0.0026863453512838776,0.020774537721032483,-0.040943789035392086,,0.02
2000-04-28,-0.008562617657917949,0.020645089295320673,-0.04912076257316067,,0.012
2000-05-01,0.010833199608955815,0.020740002287834434,-0.038763699213072655,,0.0115
2000-05-02,-0.015069558541687723,0.020919458275591097,-0.05314050777107093,,-0.016399999999999998
2000-05-03,-0.02180145690261545,0.021356533474626353,-0.07356002775850112,,-0.0097
2000-05-04,-0.003915506636260194,0.021352221745130878,-0.07718041716313362,,-0.0012
2000-05-05,0.01622722258555774,0.021610117502224267,-0.0620834588139787,,0.0089
2000-05-08,-0.005922728038696626,0.021425658327786663,-0.06762206538960103,,-0.0212
2000-05-09,-0.008482903589146438,0.02143319868864764,-0.07549788537834046,,-0.0154
2000-05-10,-0.020815078978586928,0.02179177980165963,-0.09454257394628995,,-0.0262
2000-05-11,0.01774410012932594,0.021858028770945535,-0.07833265682898416,,0.008100000000000001
2000-05-12,0.009297394079674844,0.021647653767903542,-0.06972359341652157,,0.0043
2000-05-15,0.021857120028318782,0.017095135455141987,-0.04916659028714343,,0.0059
2000-05-16,0.009375068665456102,0.015748708906174646,-0.040210545611669146,,0.0060999999999999995
2000-05-17,-0.012519725344927709,0.01481666700006921,-0.05215193851230149,,-0.0009
2000-05-18,-0.007341428670045899,0.014737140287611271,-0.05908501695625412,,-0.0116
2000-05-19,-0.0212794933087468,0.015455105412126292,-0.0788956830293428,,-0.013000000000000001
2000-05-22,-0.004437850762186946,0.015466468195215615,-0.08297434957380223,,-0.009300000000000001
2000-05-23,-0.01936209381243678,0.013775276836413846,-0.10055909811058894,,-0.0194
2000-05-24,0.01816913853535759,0.014474102399583556,-0.0840676678931036,,-0.0027
2000-05-25,-0.012609092564567638,0.014607689514256731,-0.09554423683762592,,-0.0013
2000-05-26,-0.0025366560200359863,0.014547435675776935,-0.09783562253676037,,-0.0045000000000000005
2000-05-30,0.03173305074146752,0.016219921024266518,-0.06874811779031853,,0.0334
2000-05-31,-0.0013014194341366358,0.015906613701158125,-0.06995927880271835,,0.0008
2000-06-01,0.019663212245616214,0.015739781429654605,-0.05149071006769412,,0.0176
2000-06-02,0.01944649072845935,0.016202046245376175,-0.032865017741872116,,0.021099999999999997
2000-06-05,-0.006540165728379656,0.015973566928099224,-0.039169601822633626,,0.0104
2000-06-06,-0.00669296663160566,0.01599257808031662,-0.045578934963927065,,0.0007000000000000001
2000-06-07,0.009231254956962228,0.015920300215656838,-0.03672763934898471,,0.0027
2000-06-08,-0.006607525497478161,0.015144212932880546,-0.04307150432744555,,0.013000000000000001
2000-06-09,-0.003234408120834515,0.014774064721092675,-0.04616160161313554,,0.0092
2000-06-12,-0.0075440857977392625,0.014799110316131207,-0.053330365443284955,,-0.0078000000000000005
2000-06-13,0.01608025209232765,0.014419510058222885,-0.037984628075366955,,0.0115
2000-06-14,0.0007483044451523544,0.01427097931212106,-0.03726447828421042,,-0.0005
2000-06-15,0.00555393100834208,0.013995839108016776,-0.0319026357482356,,0.0111
2000-06-16,-0.009697037445887773,0.014079893543152883,-0.04124494258442124,,0.0212
2000-06-19,0.014601372459060409,0.013367756971620215,-0.02714310031031908,,0.0125
2000-06-20,-0.006786096029822302,0.013444151239560788,-0.033722650674976706,,0.0058
2000-06-21,0.0021522268280392536,0.012414346102731013,-0.03164076309690589,,0.011699999999999999
2000-06-22,-0.018388201432297722,0.012854022993164816,-0.049284432980241655,,-0.010700000000000001
2000-06-23,-0.00739551209776886,0.012595331760444861,-0.056289526403310086,,0.0048
2000-06-26,0.00954857278526025,0.012649730417053773,-0.04723527948358719,,0.0108
2000-06-27,-0.0032761414916503036,0.01069631483012371,-0.0503515640344101,,-0.006
2000-06-28,0.0029393867730427765,0.010690780727039184,-0.047556073481466066,,0.0064
2000-06-29,-0.008580721637060992,0.009962806062916427,-0.05569376612153509,,0.0054
2000-06-30,0.008429488744993581,0.009083882264748053,-0.04770010343969733,,0.0029
2000-07-03,0.010218477910976149,0.009294389849799361,-0.037919159912534584,,-0.0054
2000-07-05,-0.01598925608691115,0.009865080569286307,-0.05317978866877038,,-0.0166
2000-07-06,0.007192838203922259,0.009770416448212367,-0.046344912469066246,,0.0064
2000-07-07,0.015145559424295928,0.010253768995106341,-0.031791339871420465,,0.011000000000000001
2000-07-10,-0.0022203277334347333,0.010236375898327448,-0.033938695612323766,,-0.003
2000-07-11,0.0035582652121410054,0.010069058107133462,-0.030495070247338663,,0.0037
2000-07-12,0.008097428062970246,0.009594866001104584,-0.02261270344231603,,0.0075
2000-07-13,0.001953988228605413,0.009598359858769941,-0.02070103308760962,,0.0004
2000-07-14,0.009408483745135688,0.009735440076744076,-0.011443834863106073,,-0.001
2000-07-17,0.00033769579227504955,0.009405648791528894,-0.011109947232660788,,0.009399999999999999
2000-07-18,-0.01115105938367367,0.009286499608748843,-0.022075864507090204,,-0.0103
2000-07-19,-0.007917506158268363,0.009334999233449794,-0.02978801408874865,,-0.009300000000000001
2000-07-20,0.0091418691240413,0.009540386640995602,-0.020877797127257125,,0.0148
2000-07-21,-0.010336947165775205,0.008843512765248017,-0.030946800570882393,,-0.006999999999999999
2000-07-24,-0.010799974560514352,0.009043220953184546,-0.04135623846123637,,-0.009399999999999999
2000-07-25,0.006928119832165299,0.008927814210510664,-0.03469157948489654,,0.0014000000000000002
2000-07-26,-0.015067472411811444,0.00956742824305701,-0.049127309389443874,,0.006500000000000001
2000-07-27,-0.0019296776535493582,0.009552358626948082,-0.05096041794875161,,-0.0121
2000-07-28,-0.02072204929700826,0.010457331910389289,-0.07042410275882838,,-0.013300000000000001
2000-07-31,0.007675291650055647,0.010423656421904917,-0.06326188574496228,,0.005
2000-08-01,0.005068102436255794,0.010197666954219458,-0.05850235030704576,,-0.006500000000000001
2000-08-02,0.0004171301506534873,0.009576276908580263,-0.058109541330051195,,0.0
2000-08-03,0.009587588919424074,0.009688693425093348,-0.049035653961478576,,0.0042
2000-08-04,0.007113757023061682,0.009174528590987205,-0.04224660547575709,,0.0022
2000-08-07,0.011141248729388365,0.009525714673682711,-0.03151637358752446,,0.0051
2000-08-08,0.0023496695617155937,0.00950660404214229,-0.029238081520956416,,-0.005699999999999999
2000-08-09,-0.0067193139700430365,0.009424656129661299,-0.035739070090215264,,0.001
2000-08-10,-0.00860522438611539,0.009564293570050005,-0.04400115223966583,,-0.0101
2000-08-11,0.00790566480842823,0.009482079320465183,-0.036413392167389036,,-0.0025
2000-08-14,0.013309233375264568,0.010026492667917343,-0.02350307045683686,,0.006
2000-08-15,-0.004791691935958412,0.00977292932798839,-0.02817095046678797,,-0.0026
2000-08-16,-0.00309012889773914,0.009633843261380231,-0.031169392324512657,,-0.0012
2000-08-17,0.010900938613173178,0.009729933174562621,-0.020550456313095045,,0.0105
2000-08-18,-0.0029118532919629662,0.009451766777793606,-0.023398321396304933,,0.0014000000000000002
2000-08-21,0.005188564729230679,0.009126237514035799,-0.01831799196050965,,0.005
2000-08-22,-0.0009007176325607595,0.009034482970895619,-0.019201812158747167,,0.0017000000000000001
2000-08-23,0.005219545154407438,0.0082658381148835,-0.01406910819268592,,0.012
2000-08-24,0.0015526098902997343,0.008219457476374386,-0.012537153182407446,,0.009000000000000001
2000-08-25,-0.001233929225543663,0.006322120282655523,-0.013754861011090247,,0.0018
2000-08-28,0.005058708901477136,0.006245996689384213,-0.008753093370693854,,0.0025
2000-08-29,-0.0028109134790511624,0.006344961878190802,-0.011535490291071482,,-0.0002
2000-08-30,-0.00481339914807524,0.006537349599883577,-0.016281932096421592,,0.005
2000-08-31,0.0099925672624813,0.006562106326947255,-0.006402786325010124,,0.0118
2000-09-01,0.0020339324756023154,0.006459111891918534,-0.0043798200934885845,,-0.0005
2000-09-05,-0.00904278170185657,0.006522115156300252,-0.013342411585246183,,-0.011899999999999999
2000-09-06,-0.009888955769276356,0.006942456924960148,-0.02305134013329324,,-0.0101
2000-09-07,0.006851994912498447,0.006881425919249224,-0.016334306626687445,,0.015600000000000001
2000-09-08,-0.005345340237265138,0.0066776249220418665,-0.021578306469563824,,-0.0052
2000-09-11,-0.003512350448416384,0.006557490356252214,-0.02500883820198241,,-0.0036
2000-09-12,-0.004893573080635956,0.005932402793266951,-0.029768373639898926,,0.0021
2000-09-13,0.0019683851446321956,0.005856419148399195,-0.027856703285192408,,0.0048
2000-09-14,-0.0027244114525558855,0.00584677270174315,-0.03050161706362209,,0.0101
2000-09-15,-0.010221762205412184,0.005686138291262549,-0.04036112238618361,,-0.0005
2000-09-18,-0.014637826988615977,0.006445165028278177,-0.05430584106948788,,-0.0005
2000-09-19,0.010597776512945854,0.006846387500749212,-0.0442302908095793,,0.0141
2000-09-20,-0.005880672612838972,0.00691982976554339,-0.04983436554803411,,0.0108
2000-09-21,-0.0015790983115047408,0.006732338660287498,-0.05133358647689634,,-0.0042
2000-09-22,-0.0002277613485035527,0.006695585683209961,-0.05154963141424329,,0.004699999999999999
2000-09-25,-0.006711132452051918,0.006773496847776144,-0.05789349639270425,,0.0044
2000-09-26,-0.008247785953379733,0.006666417384370906,-0.06563183323949562,,0.0006
2000-09-27,-0.00044852792487826777,0.006689985698296396,-0.06605082948162311,,0.01
2000-09-28,0.021991554793635532,0.008666217228267901,-0.045284328231181226,,-0.0062
2000-09-29,-0.0150479556368712,0.008727649914422993,-0.059543294096081056,,-0.0086
2000-10-02,-0.00019493584583819165,0.008677457336633332,-0.059726604952011875,,-0.0008
2000-10-03,-0.006825774312250607,0.008608199267926183,-0.0661228444607388,,-0.0088
2000-10-04,0.005495018685719189,0.008623924797070276,-0.06097704686211103,,0.0012
2000-10-05,0.0013655683861076627,0.008412885927254324,-0.05969387087059563,,-0.0012
2000-10-06,-0.01918330203186414,0.009211622889108477,-0.07756013250756155,,-0.0064
2000-10-09,-0.004951949272960776,0.009221900684528708,-0.08211671664069764,,-0.0004
2000-10-10,-0.010763625546913912,0.0093768492464642,-0.09194348788184314,,-0.0091
2000-10-11,-0.016303543621838983,0.00971923440425371,-0.10662799680515378,,0.0132
2000-10-12,-0.025840502200064154,0.010841118065669182,-0.1294174642871172,,-0.0032
2000-10-13,0.032836397475617896,0.013721836254520064,-0.10035614680580829,18.68619999999987,0.0322
2000-10-16,0.0003274167935854403,0.013472668333183294,-0.10006154007306256,17.39314999999965,0.0139
2000-10-17,-0.018094959305505098,0.013534359140338032,-0.11619944221125267,15.332400000000007,-0.0004
2000-10-18,-0.005824465780565178,0.013533935167286886,-0.12133214617731392,12.805450000000064,-0.0123
2000-10-19,0.03415335846521614,0.01599314207537306,-0.09080434184855912,11.190000000000055,0.0004
2000-10-20,0.005865708980616796,0.0160889383166203,-0.0854555929451507,9.95620000000008,-0.0026
2000-10-23,-0.000823572848595914,0.016048550242130116,-0.08620847681772359,8.663450000000012,-0.0025
2000-10-24,0.001682230676141244,0.015983114962724573,-0.0846699749911618,7.092200000000503,-0.0137
2000-10-25,-0.02405446359399897,0.016789248591415305,-0.10642504550037313,5.069900000000189,-0.0175
2000-10-26,-0.0003370778315310521,0.0158090264144556,-0.10672619904940228,3.100750000000062,-0.0027
2000-10-27,0.011035016971345828,0.015866881456745592,-0.0968143191965748,1.1214500000003227,-0.0123
2000-10-30,0.013735530390521463,0.016252377604108907,-0.08432299372815,-0.4073000000000775,-0.0207
2000-10-31,0.02174014039339263,0.0169823706629382,-0.06419808047346576,-1.6802000000002408,0.008199999999999999
2000-11-01,-0.005739118123332985,0.016980425778928273,-0.06955337619315727,-3.044999999999618,-0.0031
2000-11-02,0.004983270768506453,0.017020104943618917,-0.06490513663205588,-4.511749999999893,-0.0044
2000-11-03,-0.0011418525168759629,0.016433361576027962,-0.06597226768622422,-6.070799999999963,0.0068000000000000005
2000-11-06,0.0038476653692405996,0.016393961919622196,-0.06237151873044133,-7.7093000000004395,0.0040999999999999995
2000-11-07,-0.00022345900667700635,0.016161494334178392,-0.06258101685150519,-9.46289999999999,-0.0032
2000-11-08,-0.015902346622533696,0.016138346570443003,-0.07737027483534764,-11.500050000000101,-0.0076
2000-11-09,-0.006506704050522397,0.01494215375822371,-0.08335406491823028,-13.556949999999688,0.0060999999999999995
2000-11-10,-0.024700111868566067,0.014336347089399813,-0.10571798934178311,-16.620049999999992,0.0088
2000-11-13,-0.010834629254041595,0.014526683425268775,-0.1153549029107146,-19.794250000000147,-0.0195
2000-11-14,0.023181408240187305,0.014876644241387495,-0.09460804210912233,-22.14519999999993,0.009300000000000001
2000-11-15,0.004948148412974449,0.014803506506448873,-0.09011692613881872,-24.09744999999998,0.0152
2000-11-16,-0.012664308892126103,0.013001026039486418,-0.10156730781820811,-26.437999999999874,0.0025
2000-11-17,-0.003357618371663344,0.012923126622929165,-0.10457884330849909,-28.69035000000008,-0.0004
2000-11-20,-0.01852219100721153,0.01349944951751387,-0.12101135217943526,-31.21505000000002,-0.0052
2000-11-21,0.003516771469516,0.013531562948734945,-0.11791470807746196,-33.43599999999992,0.0144
2000-11-22,-0.018721681317296852,0.013117188499708379,-0.13427520196928244,-36.240299999999934,-0.0034000000000000002
2000-11-24,0.01457161883685624,0.013606234379940775,-0.1215678315635107,-38.64700000000016,-0.0029
2000-11-27,0.005351700412830773,0.01340305282392712,-0.11685412383957683,-40.79305000000022,0.0004
2000-11-28,-0.009593900168028392,0.013052552990319594,-0.12528642321239192,-42.69219999999973,0.0079
2000-11-29,0.004346534102159187,0.01189546523070234,-0.12147617613554529,-44.751300000000356,-0.0008
2000-11-30,-0.02029533012398219,0.012492040299296644,-0.13912639283516426,-47.115499999999884,0.0144
2000-12-01,0.00021291318545326105,0.01235861318948867,-0.13894308197923355,-49.426750000000084,0.0076
2000-12-04,0.0073782623938213,0.01261109907991897,-0.13256648291935635,-51.7961499999999,0.0007000000000000001
2000-12-05,0.0381832867140222,0.015660778813821646,-0.0988045513466802,-53.1678000000004,0.009300000000000001
2000-12-06,-0.01838761483443608,0.01607467763893129,-0.11522396658504974,-54.63664999999969,0.008
2000-12-07,-0.005870124944837971,0.01580145471047066,-0.12040249826509375,-56.24765000000002,0.0138
2000-12-08,0.019415080038481004,0.016493788841803667,-0.10315818417503564,-58.19829999999979,-0.0029
2000-12-11,0.007497971558706652,0.01561623805207628,-0.09640841658701371,-59.48524999999995,-0.0054
2000-12-12,-0.006556733213653417,0.01548127417366035,-0.10231364487449757,-60.81005000000005,-0.0183
2000-12-13,-0.008194336210959823,0.014654244238974322,-0.10963953229544476,-62.04345000000012,0.0002
2000-12-14,-0.014113943693526846,0.014876383218558163,-0.12211776413130293,-63.70710000000008,0.0009
2000-12-15,-0.02169638983112702,0.015353313241285768,-0.14095950139447178,-65.70460000000003,0.0134
2000-12-18,0.008038329510869746,0.015520279839357567,-0.13402642295051914,-67.08690000000001,0.0264
2000-12-19,-0.013042637538261572,0.01525323728047757,-0.14524766605999506,-68.76540000000023,0.0083
2000-12-20,-0.031796137769984203,0.01663557481124298,-0.1719979573933197,-70.70120000000043,0.0168
2000-12-21,0.007969801202207529,0.016390601650219057,-0.1653725793146793,-71.86165000000005,0.003
2000-12-22,0.02410969102695303,0.017019606114728976,-0.14500543385751508,-71.89234999999985,-0.018799999999999997
2000-12-26,0.007035082197664573,0.01705862232345066,-0.13896926924436648,-72.72980000000007,0.0202
2000-12-27,0.01038544039891555,0.017130242670951756,-0.12998049048747595,-73.49264999999991,0.0014000000000000002
2000-12-28,0.003980269153796768,0.01712524369368632,-0.12651067785735792,-73.51800000000003,0.0012
2000-12-29,-0.010503016121381319,0.016656675085306223,-0.13563693975619662,-73.26405,-0.0013
2001-01-02,-0.028432327551428264,0.01784489261082321,-0.15986670682047321,-74.46784999999977,-0.0115
2001-01-03,0.04888404194694264,0.02102822962585883,-0.1177772249355139,-74.9099000000001,-0.0735
2001-01-04,-0.010608477272110929,0.019221113700178535,-0.1270867976902833,-75.35604999999987,-0.0425
2001-01-05,-0.02659284489659736,0.019680498674168875,-0.14999410786534517,-76.3402000000001,0.0062
2001-01-08,-0.0019196601390459745,0.01965947322840141,-0.15162426511987226,-76.56355000000008,0.0021
2001-01-09,0.003804892407771464,0.019073727284077836,-0.148390137875951,-76.7030500000003,-0.0165
2001-01-10,0.009540750317286831,0.019135945303846703,-0.14022625797074884,-76.97629999999981,-0.0121
2001-01-11,0.010264891710378438,0.01931640947992434,-0.13135532190695676,-77.50854999999979,-0.0302
2001-01-12,-0.0064269031187365695,0.01928888971004656,-0.1369201157477119,-78.77914999999985,-0.0118
2001-01-16,0.00629876901491602,0.019128820669759627,-0.13146661778377167,-79.86419999999998,-0.0004
2001-01-17,0.002123398837080477,0.018472216265107037,-0.12962041559189763,-80.99564999999961,-0.0177
2001-01-18,0.013819390477252412,0.01863830460184977,-0.11750880546790099,-81.78004999999985,-0.0226
2001-01-19,-0.00403641493428392,0.01838971607545622,-0.12106372670970111,-82.81210000000033,-0.0118
2001-01-22,0.00026811248969,0.016660166627410714,-0.12082804132350433,-83.86915000000022,0.0115
2001-01-23,0.012947319545910756,0.01677512385115698,-0.10937111282783174,-84.14204999999993,-0.0034000000000000002
2001-01-24,0.002862702435788043,0.016041098559108277,-0.10681785447736769,-84.09860000000026,-0.0113
2001-01-25,-0.0049893373053657136,0.016075042753472445,-0.11126314273368865,-83.53324999999995,0.023799999999999998
2001-01-26,-0.0018875859995004475,0.015955162733970484,-0.11293912770219838,-82.73124999999959,0.0012
2001-01-29,0.006781631804429389,0.0159952273640016,-0.10690296308904979,-82.5918499999998,-0.0159
2001-01-30,0.006983482853742812,0.01580380801943503,-0.10064420672227092,-82.57955000000015,-0.0104
2001-01-31,-0.00563558617397819,0.014239222803268009,-0.10569834889293339,-82.75300000000016,0.005699999999999999
2001-02-01,0.005446302539167379,0.009373632743854528,-0.10081442394563522,-82.4981499999999,0.0031
2001-02-02,-0.017628461532088753,0.009943427150449761,-0.11652678302541475,-81.90045000000032,0.0297
2001-02-05,0.0035801767671857195,0.007617149016462036,-0.11335812394432598,-81.39544999999998,0.0161
2001-02-06,-0.0015148327159572937,0.007606407848886668,-0.11470022128239044,-80.38604999999984,-0.0044
2001-02-07,-0.008443694226354466,0.007949813055085844,-0.12214395139643586,-79.95879999999988,0.0235
2001-02-08,-0.006254181722252429,0.007895201800545312,-0.12761708980922581,-79.5630500000002,0.0074
2001-02-09,-0.013425251408581335,0.008161685697344453,-0.1392507823445459,-79.25849999999991,0.0231
2001-02-12,0.011757858313737482,0.008468708542788436,-0.1290704830241054,-78.81745000000024,-0.006
2001-02-13,-0.00868976556543648,0.0085865148476126,-0.13660586856611634,-78.07229999999981,0.011399999999999999
2001-02-14,-0.0021861914336732263,0.00857665393421938,-0.13849135165568982,-77.29684999999995,-0.009399999999999999
2001-02-15,0.008090775366381295,0.008158290980731597,-0.13149280504890482,-76.66564999999969,-0.0206
2001-02-16,-0.019086320634772405,0.009111090419861013,-0.14791222028727435,-77.59800000000018,0.0329
2001-02-20,-0.01750888566678116,0.009767740150392518,-0.1627014782711167,-78.3952499999998,0.0183
2001-02-21,-0.01868092095978631,0.009705525629649351,-0.17819779241354927,-79.27404999999999,0.005
2001-02-22,-0.0019536785197305554,0.009584724732174251,-0.17980176240294354,-80.75869999999986,0.0003
2001-02-23,-0.005570955865184289,0.009587928780694277,-0.18435834653607963,-82.61410000000024,-0.0012
2001-02-26,0.01733873817457156,0.010736650178720683,-0.17009283385489637,-84.10770000000025,-0.0068000000000000005
2001-02-27,-0.007689330289223263,0.010504450325551756,-0.17644979246592385,-85.39934999999991,0.026699999999999998
2001-02-28,-0.014412471037762728,0.010410340148685289,-0.1882340617757584,-86.51405,0.010700000000000001
2001-03-01,0.0010398321084283263,0.010499680721129114,-0.18738952247522034,-86.87679999999978,-0.005600000000000001
2001-03-02,-0.005696041513415418,0.010219856266273692,-0.19200502795490548,-87.48870000000011,0.0161
2001-03-05,0.005841048441778463,0.010081891010664321,-0.1872716797821219,-87.74054999999998,-0.0078000000000000005
2001-03-06,0.009931109471461884,0.010432858104650703,-0.1791601744071858,-87.04230000000007,-0.0241
2001-03-07,0.006431657229391549,0.010675200214188918,-0.17386380003404345,-86.57640000000015,0.0067
2001-03-08,0.002255970370598712,0.010680314893828782,-0.1719979573933197,-86.72109999999975,0.0182
2001-03-09,-0.025075768674221666,0.011763538661803626,-0.19250258599243186,-87.65429999999992,0.0298
2001-03-12,-0.044140776277516995,0.014712756029087117,-0.2273709295169759,-89.53504999999996,0.0239
2001-03-13,0.014719630562726694,0.014908155055699951,-0.21591400102130331,-91.34694999999988,-0.0313
2001-03-14,-0.026181831074086895,0.015616700800010855,-0.2361763974179356,-93.3617999999999,0.0031
2001-03-15,0.00585404210825082,0.015825569199747497,-0.23169182826391532,-94.3115499999999,0.009399999999999999
2001-03-16,-0.019819158330256742,0.015773665349147505,-0.2467691461642204,-96.90179999999964,0.0148
2001-03-19,0.01747311119493365,0.016419140892996106,-0.2334922027418067,-98.76240000000007,-0.016200000000000003
