Date,PX_LAST
2012-11-30,2451.5
2012-12-31,2470.7
2013-01-31,2487.4
2013-02-28,2480.1
2013-03-31,2487.5
2013-04-30,2516.2
2013-05-31,2535.5
2013-06-30,2533.0
2013-07-31,2554.6
2013-08-31,2563.9
2013-09-30,2598.6
2013-10-31,2644.4
2013-11-30,2652.4
2013-12-31,2687.4
2014-01-31,2728.2
2014-02-28,2744.7
2014-03-31,2763.7
2014-04-30,2788.8
2014-05-31,2800.5
2014-06-30,2832.5
2014-07-31,2852.8
2014-08-31,2802.7
2014-09-30,2877.6
2014-10-31,2896.9
2014-11-30,2905.1
2014-12-31,2972.3
2015-01-31,2973.0
2015-02-28,3043.2
2015-03-31,3018.9
2015-04-30,3020.6
2015-05-31,2996.7
2015-06-30,3033.4
2015-07-31,3053.8
2015-08-31,3033.2
2015-09-30,3057.6
2015-10-31,3037.6
2015-11-30,3094.7
2015-12-31,3126.1
2016-01-31,3127.9
2016-02-29,3164.0
2016-03-31,3178.8
2016-04-30,3221.2
2016-05-31,3258.6
2016-06-30,3264.3
2016-07-31,3264.1
2016-08-31,3333.0
2016-09-30,3342.5
2016-10-31,3354.9
2016-11-30,3370.6
2016-12-31,3368.3
2017-01-31,3423.0
2017-02-28,3434.7
2017-03-31,3480.0
2017-04-30,3478.8
2017-05-31,3542.8
2017-06-30,3550.6
2017-07-31,3571.6
2017-08-31,3607.3
2017-09-30,3589.8
2017-10-31,3630.0
2017-11-30,3648.7
2017-12-31,3638.7
2018-01-31,3686.4
2018-02-28,3649.6
2018-03-31,3695.1
2018-04-30,3691.7
2018-05-31,3683.8
2018-06-30,3683.9
2018-07-31,3706.6
2018-08-31,3712.0
2018-09-30,3719.5
2018-10-31,3747.2
2018-11-30,3722.6
2018-12-31,3786.1
2019-01-31,3779.9
2019-02-28,3788.1
2019-03-31,3763.0
2019-04-30,3814.7
2019-05-31,3815.6
2019-06-30,3859.6
2019-07-31,3891.1
2019-08-31,3876.9
2019-09-30,3925.4
2019-10-31,3956.7
2019-11-30,3971.3
2019-12-31,4029.6
2020-01-31,4016.2
2020-02-29,4031.5
2020-03-31,4298.5
2020-04-30,4838.1
2020-05-31,16265.0
2020-06-30,16587.4
2020-07-31,16794.1
2020-08-31,16911.7
2020-09-30,17191.6
2020-10-31,17392.8
2020-11-30,17651.7
2020-12-31,17860.8
2021-01-31,18121.4
2021-02-28,18380.8
2021-03-31,18636.9
2021-04-30,18997.0
2021-05-31,19284.4
2021-06-30,19345.1
2021-07-31,19514.8
2021-08-31,19712.8
2021-09-30,19893.3
2021-10-31,20072.3
2021-11-30,20256.5
2021-12-31,20422.0
2022-01-31,20547.5
2022-02-28,20668.7
2022-03-31,20712.9
2022-04-30,20757.6
2022-05-31,20702.1
2022-06-30,20627.1
2022-07-31,20566.4
2022-08-31,20472.0
2022-09-30,20320.6
2022-10-31,20133.2
2022-11-30,19973.3
2022-12-31,19718.2
2023-01-31,19571.3
2023-02-28,19426.6
2023-03-31,18966.3
2023-04-30,18656.4
2023-05-31,18589.4
2023-06-30,18476.6
2023-07-31,18385.6
2023-08-31,18271.3
2023-09-30,18174.2
2023-10-31,18070.2
2023-11-30,18001.8
2023-12-31,17956.4
2024-01-31,17983.4
2024-02-29,18023.8
2024-03-31,18021.1
2024-04-30,18008.5
2024-05-31,18034.6
2024-06-30,18065.3
2024-07-31,18059.8
2024-08-31,18111.3
2024-09-30,18173.4
2024-10-31,18228.3
2024-11-30,18343.3
2024-12-31,18375.0
2025-01-31,18449.3
2025-02-28,18503.8
2025-03-31,18525.3
2025-04-30,18639.6
2025-05-31,18671.2
2025-06-30,18770.2
2025-07-31,18821.2
2025-08-31,18845.4
2025-09-30,18907.8
2025-10-31,18989.2
2025-11-30,19006.9
2025-12-31,19089.6
2026-01-31,19194.4
