Date,PX_LAST
2022-01-31,21614.0
2022-02-28,21712.7
2022-03-31,21749.8
2022-04-30,21780.3
2022-05-31,21723.2
2022-06-30,21676.8
2022-07-31,21676.5
2022-08-31,21644.0
2022-09-30,21560.6
2022-10-31,21465.8
2022-11-30,21408.6
2022-12-31,21266.4
2023-01-31,21249.4
2023-02-28,21226.9
2023-03-31,20917.4
2023-04-30,20770.4
2023-05-31,20840.8
2023-06-30,20823.8
2023-07-31,20815.5
2023-08-31,20792.5
2023-09-30,20771.8
2023-10-31,20737.1
2023-11-30,20743.4
2023-12-31,20745.1
2024-01-31,20815.3
2024-02-29,20903.0
2024-03-31,20943.8
2024-04-30,20969.9
2024-05-31,21032.0
2024-06-30,21094.6
2024-07-31,21122.6
2024-08-31,21204.7
2024-09-30,21289.0
2024-10-31,21337.0
2024-11-30,21440.0
2024-12-31,21458.4
2025-01-31,21519.7
2025-02-28,21587.5
2025-03-31,21657.8
2025-04-30,21792.0
2025-05-31,21849.5
2025-06-30,21967.8
2025-07-31,22046.6
2025-08-31,22105.5
2025-09-30,22188.6
2025-10-31,22260.1
2025-11-30,22280.9
2025-12-31,22366.2
2026-01-31,22442.1
