,SHY_proxy,IEF_proxy,TLT_proxy
2000-06-12,0.0008169999999999996,0.004125000000000014,0.004079999999999834
2000-06-13,0.00034199999999999926,-0.0033749999999999926,-0.013259999999999932
2000-06-14,0.0013109999999999927,0.005624999999999953,0.006630000000000025
2000-06-15,-0.0001519999999999938,-0.0006749999999999465,-0.002209999999999969
2000-06-16,0.0013299999999999853,0.005924999999999993,0.00917999999999998
2000-06-19,-0.0006460000000000132,-0.0020999999999999665,-0.0037399999999999656
2000-06-20,-0.0008169999999999732,-0.0015750000000000139,-0.0008500000000000243
2000-06-21,-0.001311000000000019,-0.006975000000000054,-0.012069999999999921
2000-06-22,0.0001710000000000128,0.0006749999999999985,0.0008499999999999064
2000-06-23,-0.0009880000000000125,-0.006074999999999935,-0.013430000000000102
2000-06-26,0.001007000000000005,0.0062249999999999285,0.010540000000000042
2000-06-27,-0.0001519999999999938,0.0012750000000000261,0.007820000000000035
2000-06-28,0.0006650000000000059,-0.0011249999999999802,-0.0032299999999999274
2000-06-29,0.001994999999999991,0.005474999999999959,0.013089999999999997
2000-06-30,-0.0001519999999999938,-0.00029999999999993573,-0.0035700000000000315
2000-07-03,0.001292,0.0031499999999999757,0.004929999999999976
2000-07-05,0.00017099999999998643,0.0002999999999999878,0.0016999999999999307
2000-07-06,-0.0009689999999999934,-0.00472499999999999,-0.008669999999999942
2000-07-07,0.0011400000000000062,0.0035249999999999865,0.006630000000000025
2000-07-10,-0.0004750000000000004,-0.00255,-0.002890000000000059
2000-07-11,-0.00015200000000002017,-0.0009749999999999863,0.00017000000000005205
2000-07-12,-0.00032299999999998026,-0.0024000000000000063,0.0011900000000000105
2000-07-13,0.0008169999999999996,0.005625000000000005,0.010540000000000042
2000-07-14,-0.0021279999999999923,-0.006825000000000008,-0.010200000000000174
2000-07-17,-0.0008169999999999996,-0.0038999999999999972,-0.006629999999999907
2000-07-18,0.00017099999999998643,0.0005250000000000046,0.0011900000000000105
2000-07-19,-0.000493999999999993,-0.0009749999999999863,-0.0008500000000000243
2000-07-20,0.0026410000000000045,0.011400000000000004,0.017679999999999987
2000-07-21,-0.00015200000000002017,0.00029999999999993573,0.0034000000000000974
2000-07-24,-0.00034199999999997286,-0.002699999999999942,-0.004420000000000174
2000-07-25,0.00017099999999998643,0.0004500000000000337,0.0013600000000000625
2000-07-26,-0.0,7.499999999991888e-05,-0.0
2000-07-27,0.0013299999999999853,0.0020250000000000476,0.0061200000000001045
2000-07-28,-0.0003230000000000066,-0.00255,-0.002380000000000021
2000-07-31,-0.0001519999999999938,0.00022500000000001685,0.0005099999999999202
2000-08-01,0.0009690000000000066,0.0035249999999999865,0.009350000000000032
2000-08-02,0.0003230000000000066,0.0005999999999999756,-0.005440000000000014
2000-08-03,0.00015200000000000697,0.0018000000000000307,0.0037399999999999656
2000-08-04,0.0014629999999999997,0.0038249999999999743,0.004930000000000094
2000-08-07,-0.000798000000000007,-0.004125000000000014,-0.007479999999999931
2000-08-08,0.00032299999999999343,0.002849999999999988,0.0035699999999999135
2000-08-09,1.900000000000582e-05,0.0001499999999999939,0.0010200000000000764
2000-08-10,-0.0,0.011475000000000027,0.007479999999999931
2000-08-11,-0.0016149999999999934,-0.0020249999999999956,-0.004250000000000122
2000-08-14,0.00032299999999998026,0.00142500000000002,0.002720000000000007
2000-08-15,-0.0008169999999999732,-0.0023249999999999833,-0.0032299999999998094
2000-08-16,-0.0003230000000000066,-0.002700000000000046,-0.005610000000000066
2000-08-17,-0.0,0.0021000000000000185,0.005100000000000028
2000-08-18,0.0006650000000000059,0.002775000000000017,0.0037399999999998476
2000-08-21,-0.0004940000000000194,-0.0006000000000000276,-0.0030599999999998753
2000-08-22,0.00034199999999999926,0.00044999999999998166,-0.0006799999999999723
2000-08-23,0.0009879999999999993,0.0036000000000000094,0.006969999999999893
2000-08-24,0.00038000000000001086,0.0005999999999999756,0.002380000000000021
2000-08-25,-0.00017099999999999963,-0.0007499999999999694,-0.002039999999999917
2000-08-28,-0.0004750000000000136,-0.0036000000000000094,-0.00917999999999998
2000-08-29,-0.000646,-0.0023249999999999833,-0.00408000000000007
2000-08-30,0.0004750000000000136,0.0006000000000000276,0.002380000000000021
2000-08-31,0.001291999999999987,0.005625000000000005,0.011049999999999963
2000-09-01,0.0016150000000000066,0.0034499999999999635,0.0011900000000001285
2000-09-04,-7.59999999999969e-05,-0.0002999999999999878,-0.0006800000000000903
2000-09-05,7.59999999999969e-05,-0.0004500000000000337,-0.00033999999999998615
2000-09-06,-0.0004750000000000004,-0.002624999999999971,-0.006799999999999959
2000-09-07,-0.0004750000000000004,-0.0020999999999999665,-0.0013600000000000625
2000-09-08,0.000646,0.0009749999999999863,0.002549999999999955
2000-09-11,-0.0004749999999999872,-0.0020250000000000476,-0.004249999999999886
2000-09-12,-0.0,-0.00044999999999998166,-0.004420000000000174
2000-09-13,0.0008169999999999996,0.0036000000000000094,0.0034000000000000974
2000-09-14,-0.0003230000000000066,-0.004574999999999996,-0.014280000000000126
2000-09-15,0.000493999999999993,-0.004125000000000014,-0.014449999999999942
2000-09-18,0.0008169999999999996,-0.0023250000000000354,-0.008839999999999876
2000-09-19,-0.0008169999999999996,0.00142500000000002,0.007479999999999931
2000-09-20,-0.0004749999999999872,-0.0033749999999999926,-0.009010000000000046
2000-09-21,0.0013109999999999927,0.005549999999999982,0.011560000000000119
2000-09-22,-0.0011400000000000062,-0.0018749999999999496,-0.0034000000000000974
2000-09-25,-0.00017099999999998643,0.0008249999999999924,0.0030600000000001112
2000-09-26,0.0008359999999999922,0.002625000000000023,0.006969999999999893
2000-09-27,-0.0,-0.00142500000000002,-0.007820000000000035
2000-09-28,0.0009120000000000023,0.0006749999999999465,0.0030600000000001112
2000-09-29,0.0003989999999999903,0.0007500000000000735,-0.0005100000000000382
2000-10-02,0.0001710000000000128,-0.001575000000000066,-0.006459999999999973
2000-10-03,-0.0004750000000000136,-0.0032999999999999696,-0.002890000000000059
2000-10-04,-0.00032299999999998026,-0.00142500000000002,0.0005099999999999202
2000-10-05,0.0001519999999999938,0.00255,0.007650000000000101
2000-10-06,0.0006649999999999926,0.002999999999999982,0.009350000000000032
2000-10-09,-0.0004940000000000063,-0.0008249999999999924,-0.0015299999999999966
2000-10-10,0.0011400000000000195,0.0038250000000000263,0.006799999999999959
2000-10-11,-0.0,-0.0001499999999999939,-0.002890000000000059
2000-10-12,0.0021089999999999863,0.0048750000000000356,0.002040000000000035
2000-10-13,-0.0006270000000000074,-0.0011250000000000322,0.0011900000000000105
2000-10-16,-0.0004749999999999872,-0.0006000000000000276,-0.0005100000000000382
2000-10-17,0.0009689999999999934,0.004425000000000002,0.006799999999999959
2000-10-18,1.900000000000582e-05,0.0004500000000000337,-0.0005099999999998023
2000-10-19,-0.0001710000000000128,0.0008999999999999633,0.0033999999999998615
2000-10-20,0.0001900000000000186,0.0017250000000000598,0.003910000000000018
2000-10-23,0.00034199999999998603,0.0036000000000000094,0.007649999999999983
2000-10-24,-0.0003230000000000066,-0.0023250000000000874,-0.003910000000000018
2000-10-25,-0.001481999999999979,-0.005174999999999971,-0.006970000000000011
2000-10-26,-0.00013300000000001435,-0.0004500000000000337,0.0018699999999999828
2000-10-27,-0.00032299999999999343,-0.0017249999999999557,-0.0010199999999998405
2000-10-30,-0.0004940000000000063,-0.00142500000000002,-0.002890000000000059
2000-10-31,0.000798000000000007,-0.00142500000000002,-0.005100000000000028
2000-11-01,0.0007979999999999938,0.0006750000000000506,0.0013599999999999446
2000-11-02,0.00032299999999999343,0.00029999999999993573,-0.0008499999999999064
2000-11-03,-0.0014629999999999997,-0.006674999999999962,-0.012580000000000077
2000-11-06,-0.000646,-0.0021000000000000185,-0.004419999999999938
2000-11-07,-0.0001519999999999938,-0.0008249999999999404,-0.0015299999999999966
2000-11-08,0.0003230000000000066,0.0008249999999999404,0.0035699999999999135
2000-11-09,0.0001519999999999938,0.0022500000000000124,0.0010200000000000764
2000-11-10,0.0011210000000000137,0.0031499999999999757,-0.00033999999999998615
2000-11-13,0.00017099999999998643,0.0012750000000000261,0.005269999999999962
2000-11-14,-0.000493999999999993,0.0009750000000000383,0.0032300000000000453
2000-11-15,0.0003230000000000066,0.0016499999999999848,0.009009999999999928
2000-11-16,0.0006459999999999869,0.004650000000000019,0.004250000000000122
2000-11-17,-0.0003230000000000066,-0.002625000000000023,-0.0059500000000000525
2000-11-20,0.0001710000000000128,0.0020250000000000476,0.0037400000000000835
2000-11-21,0.0001519999999999938,0.0018749999999999496,0.004419999999999938
2000-11-22,0.00032299999999999343,0.0021000000000000185,0.012239999999999973
2000-11-23,0.0004180000000000093,0.0008999999999999633,-0.0032299999999999274
2000-11-24,-0.0009120000000000023,-0.0008999999999999633,0.0013599999999999446
2000-11-27,0.00017099999999999963,-0.0,-0.004929999999999976
2000-11-28,0.0011589999999999988,0.0031499999999999757,0.0035700000000000315
2000-11-29,0.0028120000000000037,0.004350000000000031,0.0057799999999998825
2000-11-30,0.0006459999999999869,0.004199999999999985,0.005610000000000066
2000-12-01,0.0001710000000000128,-0.002625000000000023,-0.00458999999999999
2000-12-04,-0.0,-0.0036000000000000094,-0.009859999999999952
2000-12-05,0.0025649999999999944,0.010124999999999978,0.018189999999999908
2000-12-06,0.0008169999999999996,0.006750000000000089,0.01036999999999999
2000-12-07,-0.0001519999999999938,0.001274999999999974,0.002890000000000059
2000-12-08,-0.00015200000000000697,0.0007499999999999694,0.0010199999999999584
2000-12-11,-0.0015959999999999876,-0.00472499999999999,-0.007480000000000049
2000-12-12,0.0001519999999999938,0.0012000000000000031,0.002720000000000007
2000-12-13,0.0016339999999999862,0.006599999999999991,0.010710000000000094
2000-12-14,0.0004750000000000136,0.0033749999999999926,0.00509999999999991
2000-12-15,0.0006839999999999853,0.0024750000000000293,0.0030600000000001112
2000-12-18,0.0009690000000000066,0.0007500000000000215,-0.003910000000000136
2000-12-19,-0.0004749999999999872,-0.001349999999999997,-0.005269999999999962
2000-12-20,0.002602999999999993,0.011324999999999981,0.012409999999999907
2000-12-21,0.0011589999999999988,0.0008999999999999633,-0.0011899999999998925
2000-12-22,0.0013490000000000043,0.00142500000000002,0.0008500000000000243
2000-12-25,-0.0001519999999999938,-0.0001499999999999939,0.0015299999999999966
2000-12-26,-0.000798000000000007,-0.0020999999999999665,-0.006630000000000143
2000-12-27,-0.0009689999999999934,-0.005100000000000052,-0.0033999999999998615
2000-12-28,0.0004369999999999888,-0.0010500000000000093,0.0013599999999999446
2000-12-29,0.0011020000000000077,0.0004500000000000337,-0.002209999999999969
2001-01-01,-0.00015200000000000697,-0.0001499999999999939,-0.00017000000000005205
2001-01-02,0.004597999999999997,0.014849999999999967,0.01972000000000014
2001-01-03,-0.0012729999999999942,-0.01814999999999999,-0.026860000000000085
2001-01-04,0.0026980000000000086,0.008925000000000027,0.010030000000000004
2001-01-05,0.0041419999999999894,0.008099999999999982,0.007309999999999997
2001-01-08,0.0001710000000000128,-0.0018750000000000537,-0.008329999999999955
2001-01-09,-0.001881000000000009,-0.0032999999999999696,0.0030599999999998753
2001-01-10,-0.0022040000000000024,-0.0077999999999999944,-0.011899999999999869
2001-01-11,0.000798000000000007,-0.0004500000000000337,-0.006970000000000011
2001-01-12,-0.0030020000000000094,-0.010499999999999936,-0.01326000000000005
2001-01-15,,0.0005999999999999756,-0.0
2001-01-16,,0.0008999999999999633,0.0037399999999999656
2001-01-17,0.0011210000000000005,0.004125000000000066,0.012240000000000091
2001-01-18,0.001938,0.004574999999999996,0.008330000000000073
2001-01-19,-0.0002850000000000082,-0.004050000000000043,-0.01326000000000005
2001-01-22,-0.0001519999999999938,-0.004274999999999956,-0.008500000000000008
2001-01-23,-0.0016150000000000066,-0.004199999999999985,-0.008330000000000073
2001-01-24,-0.0003040000000000008,-0.0018000000000000307,-0.0011900000000000105
2001-01-25,0.0015580000000000155,0.004499999999999973,0.011390000000000067
2001-01-26,-0.0001710000000000128,-0.0017249999999999557,-0.008160000000000021
2001-01-29,0.0001710000000000128,-0.002625000000000023,-0.007990000000000087
2001-01-30,0.0012540000000000016,0.005549999999999982,0.015980000000000057
2001-01-31,0.002355999999999983,0.008625000000000039,0.015639999999999953
2001-02-01,0.0003230000000000066,0.0020999999999999665,0.006970000000000011
2001-02-02,-0.001557999999999989,-0.004649999999999967,-0.008329999999999955
2001-02-05,-0.0006270000000000074,-0.00142500000000002,0.0032299999999999274
2001-02-06,-0.0003230000000000066,-0.0012000000000000031,-0.0018699999999999828
2001-02-07,-0.0006269999999999942,-0.0002999999999999878,-0.008329999999999955
2001-02-08,0.00015200000000000697,0.007349999999999961,0.0035700000000000315
2001-02-09,0.001443999999999994,0.004425000000000002,0.023799999999999974
2001-02-12,-0.0004750000000000004,-0.0012000000000000031,-0.004590000000000108
2001-02-13,-0.0011020000000000077,-0.0017999999999999787,0.0006800000000000903
2001-02-14,-0.002584,-0.007049999999999973,-0.007649999999999983
2001-02-15,0.0003230000000000066,-0.00015000000000004593,-0.005100000000000028
2001-02-16,0.0022609999999999935,0.00427500000000006,0.005610000000000066
2001-02-19,0.0003230000000000066,0.0008999999999999633,-0.0003400000000001041
2001-02-20,-0.0004750000000000136,-0.0006000000000000276,-0.0005099999999999202
2001-02-21,0.0006460000000000132,-0.00255,-0.004760000000000042
2001-02-22,0.0018429999999999974,-0.001274999999999922,-0.006969999999999893
2001-02-23,0.0012540000000000016,0.00442499999999995,0.008500000000000008
2001-02-26,0.001557999999999989,0.004725000000000042,0.00849999999999989
2001-02-27,0.0001710000000000128,0.006149999999999958,0.012919999999999945
2001-02-28,0.0009310000000000082,0.004200000000000037,0.006460000000000091
2001-03-01,-0.0003040000000000008,0.0016499999999999848,0.0035699999999999135
2001-03-02,-0.0010830000000000152,-0.005475000000000011,-0.01257999999999996
2001-03-05,-0.0003040000000000008,-0.0021749999999999894,-0.0013599999999999446
2001-03-06,0.0001710000000000128,0.0003749999999999587,-0.0010200000000000764
2001-03-07,0.0012540000000000016,0.00540000000000004,0.011900000000000105
2001-03-08,1.900000000000582e-05,0.0007499999999999694,0.0016999999999999307
2001-03-09,-0.0012540000000000149,-0.002999999999999982,-0.0035700000000000315
2001-03-12,0.0012729999999999942,0.002849999999999988,0.004250000000000122
2001-03-13,-0.000626999999999981,-0.002849999999999988,-0.004250000000000122
2001-03-14,0.0030399999999999815,0.008325000000000051,0.009180000000000098
2001-03-15,0.0011210000000000005,0.0024000000000000063,-0.0
2001-03-16,-0.0004559999999999946,0.0012000000000000031,-0.0005100000000000382
2001-03-19,-0.0011019999999999947,-0.0032250000000000507,-0.0034000000000000974
2001-03-20,0.0017669999999999873,0.004125000000000014,0.00527000000000008
2001-03-21,-0.0001519999999999938,-0.001499999999999991,-0.003910000000000018
2001-03-22,0.0012920000000000132,0.0016499999999999328,0.002040000000000035
2001-03-23,-0.0022040000000000154,-0.004425000000000002,-0.007309999999999997
2001-03-26,-0.0001519999999999938,-0.004049999999999939,-0.00867000000000006
2001-03-27,-0.002736000000000007,-0.010650000000000034,-0.01597999999999994
2001-03-28,0.0012920000000000132,0.002700000000000046,-0.0008500000000000243
2001-03-29,0.0014059999999999954,-0.0016500000000000369,-0.005440000000000014
2001-03-30,0.001729000000000002,0.006000000000000016,0.008839999999999994
2001-04-02,-0.0006270000000000074,-0.004500000000000025,-0.007480000000000049
2001-04-03,0.001729000000000002,0.0036000000000000094,0.0037400000000000835
2001-04-04,0.0004749999999999872,0.0011250000000000322,-0.0017000000000000487
2001-04-05,-0.0014059999999999954,-0.004425000000000002,-0.008669999999999942
2001-04-06,0.0017480000000000078,0.0062249999999999805,0.010709999999999976
2001-04-09,-0.0001519999999999938,-0.0031500000000000278,-0.008500000000000008
2001-04-10,-0.002375000000000002,-0.011324999999999981,-0.019209999999999984
2001-04-11,-0.0011019999999999947,-0.002699999999999994,0.002039999999999917
2001-04-12,-0.001596000000000014,-0.0037499999999999513,0.00033999999999998615
2001-04-13,0.00015200000000000697,0.0004499999999999296,0.0017000000000001667
2001-04-16,-0.0017670000000000003,-0.006824999999999956,-0.013600000000000036
2001-04-17,0.0001519999999999938,0.0021749999999999894,0.0030599999999999933
2001-04-18,0.0035340000000000007,0.005924999999999993,0.0011899999999998925
2001-04-19,-0.0012730000000000074,-0.011099999999999964,-0.02243999999999991
2001-04-20,0.0014440000000000201,0.0004499999999999296,-0.0011899999999998925
2001-04-23,0.0020899999999999808,0.008325000000000051,0.013259999999999814
2001-04-24,-0.0001519999999999938,-0.0024000000000000063,-0.006629999999999907
2001-04-25,-0.001443999999999994,-0.0035250000000000385,-0.0015300000000001146
2001-04-26,0.0012539999999999884,0.004800000000000013,0.009520000000000084
2001-04-27,-0.0021849999999999964,-0.0102,-0.015129999999999914
2001-04-30,-0.00032299999999999343,-0.0007500000000000215,0.002039999999999917
2001-05-01,0.000930999999999995,0.0034500000000000676,0.007820000000000035
2001-05-02,-0.0004749999999999872,0.00029999999999993573,0.006799999999999959
2001-05-03,0.000626999999999981,0.006225000000000033,0.010709999999999976
2001-05-04,0.0014060000000000218,-0.0,-0.006290000000000039
2001-05-07,0.0009499999999999876,0.0005999999999999756,0.0011900000000001285
2001-05-08,-0.0003230000000000066,-0.0036000000000000094,-0.01173000000000017
2001-05-09,0.000798000000000007,0.005325000000000017,0.011900000000000105
2001-05-10,-0.0017479999999999946,-0.009074999999999969,-0.01597999999999994
2001-05-11,-0.002888000000000001,-0.011400000000000004,-0.01564000000000007
2001-05-14,0.0007979999999999938,0.00044999999999998166,0.002040000000000035
2001-05-15,0.0006270000000000074,-0.005324999999999965,-0.011729999999999935
2001-05-16,0.0001519999999999938,0.005024999999999925,0.009859999999999952
2001-05-17,-0.0017670000000000003,0.00285000000000004,0.015299999999999966
2001-05-18,-0.0006649999999999926,0.0001499999999999939,-0.0006800000000000903
2001-05-21,0.0003230000000000066,0.0023250000000000354,0.004929999999999976
2001-05-22,0.0003040000000000008,-0.002700000000000046,-0.006799999999999841
2001-05-23,0.0014629999999999864,0.0006750000000000506,-0.0035700000000001494
2001-05-24,-0.0009879999999999993,-0.006749999999999985,-0.007989999999999851
2001-05-25,0.0006270000000000074,-0.001500000000000043,-0.0011900000000000105
2001-05-28,-0.0,0.0012750000000000261,-0.00017000000000005205
2001-05-29,-0.0008360000000000186,-0.0015750000000000139,-0.0010200000000000764
2001-05-30,0.0001710000000000128,0.00044999999999998166,0.0030600000000001112
2001-05-31,0.0021849999999999964,0.009599999999999973,0.015130000000000032
2001-06-01,-0.0004750000000000004,0.0012750000000000261,0.008159999999999903
2001-06-04,0.000646,0.0017250000000000078,0.002210000000000087
2001-06-05,0.0014059999999999954,0.005399999999999988,0.006630000000000025
2001-06-06,-0.00015200000000000697,0.0010500000000000093,0.0010199999999999584
2001-06-07,-0.0001519999999999938,-0.005174999999999971,-0.013940000000000022
2001-06-08,-0.0006079999999999884,-0.0024000000000000063,-0.0013600000000000625
2001-06-11,0.0012540000000000016,0.005399999999999988,0.009180000000000098
2001-06-12,0.000493999999999993,0.0023249999999999833,0.005269999999999962
2001-06-13,0.0003230000000000066,-0.0007499999999999694,-0.0016999999999999307
2001-06-14,0.0007979999999999938,0.0031499999999999757,0.0033999999999998615
2001-06-15,0.0004940000000000063,-0.0008250000000000444,-0.0059499999999998165
2001-06-18,0.00017099999999998643,-0.001424999999999968,-0.00408000000000007
