Date,IG_Spread,HY_Spread,HY_Change,IG_Change,HY_IG_Spread
2004-10-07,0.94,3.54,-0.029999999999999805,0.009999999999999898,2.6
2004-10-08,0.96,3.6,0.06000000000000005,0.020000000000000018,2.64
2004-10-11,0.96,3.6,0.0,0.0,2.64
2004-10-12,0.93,3.62,0.020000000000000018,-0.029999999999999916,2.69
2004-10-13,0.94,3.65,0.029999999999999805,0.009999999999999898,2.71
2004-10-14,0.97,3.71,0.06000000000000005,0.030000000000000027,2.74
2004-10-15,0.95,3.67,-0.040000000000000036,-0.020000000000000018,2.7199999999999998
2004-10-18,0.95,3.68,0.010000000000000231,0.0,2.7300000000000004
2004-10-19,0.96,3.69,0.009999999999999787,0.010000000000000009,2.73
2004-10-20,0.97,3.75,0.06000000000000005,0.010000000000000009,2.7800000000000002
2004-10-21,0.96,3.7,-0.04999999999999982,-0.010000000000000009,2.74
2004-10-22,0.95,3.69,-0.010000000000000231,-0.010000000000000009,2.74
2004-10-25,0.96,3.68,-0.009999999999999787,0.010000000000000009,2.72
2004-10-26,0.95,3.63,-0.050000000000000266,-0.010000000000000009,2.6799999999999997
2004-10-27,0.91,3.51,-0.1200000000000001,-0.039999999999999925,2.5999999999999996
2004-10-28,0.92,3.49,-0.019999999999999574,0.010000000000000009,2.5700000000000003
2004-10-29,0.93,3.51,0.019999999999999574,0.010000000000000009,2.5799999999999996
2004-11-01,0.91,3.4,-0.10999999999999988,-0.020000000000000018,2.4899999999999998
2004-11-02,0.91,3.39,-0.009999999999999787,0.0,2.48
2004-11-03,0.91,3.35,-0.040000000000000036,0.0,2.44
2004-11-04,0.89,3.29,-0.06000000000000005,-0.020000000000000018,2.4
2004-11-05,0.85,3.15,-0.14000000000000012,-0.040000000000000036,2.3
2004-11-08,0.85,3.17,0.020000000000000018,0.0,2.32
2004-11-09,0.85,3.17,0.0,0.0,2.32
2004-11-10,0.83,3.16,-0.009999999999999787,-0.020000000000000018,2.33
2004-11-11,0.83,3.16,0.0,0.0,2.33
2004-11-12,0.84,3.19,0.029999999999999805,0.010000000000000009,2.35
2004-11-15,0.84,3.18,-0.009999999999999787,0.0,2.3400000000000003
2004-11-16,0.83,3.14,-0.040000000000000036,-0.010000000000000009,2.31
2004-11-17,0.85,3.18,0.040000000000000036,0.020000000000000018,2.33
2004-11-18,0.84,3.15,-0.03000000000000025,-0.010000000000000009,2.31
2004-11-19,0.82,3.07,-0.08000000000000007,-0.020000000000000018,2.25
2004-11-22,0.83,3.11,0.040000000000000036,0.010000000000000009,2.28
2004-11-23,0.82,3.06,-0.04999999999999982,-0.010000000000000009,2.24
2004-11-24,0.81,3.02,-0.040000000000000036,-0.009999999999999898,2.21
2004-11-26,0.8,2.98,-0.040000000000000036,-0.010000000000000009,2.1799999999999997
2004-11-29,0.8,2.96,-0.020000000000000018,0.0,2.16
2004-11-30,0.83,3.0,0.040000000000000036,0.029999999999999916,2.17
2004-12-01,0.76,2.99,-0.009999999999999787,-0.06999999999999995,2.2300000000000004
2004-12-02,0.75,2.97,-0.020000000000000018,-0.010000000000000009,2.22
2004-12-03,0.78,3.04,0.06999999999999984,0.030000000000000027,2.26
2004-12-06,0.76,3.04,0.0,-0.020000000000000018,2.2800000000000002
2004-12-07,0.76,3.02,-0.020000000000000018,0.0,2.26
2004-12-08,0.77,3.06,0.040000000000000036,0.010000000000000009,2.29
2004-12-09,0.75,3.01,-0.050000000000000266,-0.020000000000000018,2.26
2004-12-10,0.76,3.0,-0.009999999999999787,0.010000000000000009,2.24
2004-12-13,0.77,2.98,-0.020000000000000018,0.010000000000000009,2.21
2004-12-14,0.78,2.98,0.0,0.010000000000000009,2.2
2004-12-15,0.77,3.0,0.020000000000000018,-0.010000000000000009,2.23
2004-12-16,0.74,2.9,-0.10000000000000009,-0.030000000000000027,2.16
2004-12-17,0.73,2.9,0.0,-0.010000000000000009,2.17
2004-12-20,0.72,2.91,0.010000000000000231,-0.010000000000000009,2.1900000000000004
2004-12-21,0.73,2.92,0.009999999999999787,0.010000000000000009,2.19
2004-12-22,0.72,2.89,-0.029999999999999805,-0.010000000000000009,2.17
2004-12-23,0.72,2.89,0.0,0.0,2.17
2004-12-27,0.69,2.83,-0.06000000000000005,-0.030000000000000027,2.14
2004-12-28,0.71,2.84,0.009999999999999787,0.020000000000000018,2.13
2004-12-29,0.71,2.8,-0.040000000000000036,0.0,2.09
2004-12-30,0.73,2.85,0.050000000000000266,0.020000000000000018,2.12
2004-12-31,0.74,2.88,0.029999999999999805,0.010000000000000009,2.1399999999999997
2005-01-03,0.72,2.84,-0.040000000000000036,-0.020000000000000018,2.12
2005-01-04,0.72,2.77,-0.06999999999999984,0.0,2.05
2005-01-05,0.75,2.84,0.06999999999999984,0.030000000000000027,2.09
2005-01-06,0.74,2.87,0.03000000000000025,-0.010000000000000009,2.13
2005-01-07,0.72,2.86,-0.010000000000000231,-0.020000000000000018,2.1399999999999997
2005-01-10,0.73,2.88,0.020000000000000018,0.010000000000000009,2.15
2005-01-11,0.74,2.97,0.0900000000000003,0.010000000000000009,2.2300000000000004
2005-01-12,0.74,2.99,0.020000000000000018,0.0,2.25
2005-01-13,0.75,3.03,0.03999999999999959,0.010000000000000009,2.28
2005-01-14,0.73,3.01,-0.020000000000000018,-0.020000000000000018,2.28
2005-01-18,0.74,3.05,0.040000000000000036,0.010000000000000009,2.3099999999999996
2005-01-19,0.73,3.04,-0.009999999999999787,-0.010000000000000009,2.31
2005-01-20,0.73,3.13,0.08999999999999986,0.0,2.4
2005-01-21,0.73,3.16,0.03000000000000025,0.0,2.43
2005-01-24,0.73,3.15,-0.010000000000000231,0.0,2.42
2005-01-25,0.72,3.08,-0.06999999999999984,-0.010000000000000009,2.3600000000000003
2005-01-26,0.71,3.06,-0.020000000000000018,-0.010000000000000009,2.35
2005-01-27,0.71,3.02,-0.040000000000000036,0.0,2.31
2005-01-28,0.72,3.06,0.040000000000000036,0.010000000000000009,2.34
2005-01-31,0.7,3.06,0.0,-0.020000000000000018,2.3600000000000003
2005-02-01,0.72,3.03,-0.03000000000000025,0.020000000000000018,2.3099999999999996
2005-02-02,0.73,2.98,-0.04999999999999982,0.010000000000000009,2.25
2005-02-03,0.72,2.93,-0.04999999999999982,-0.010000000000000009,2.21
2005-02-04,0.72,2.97,0.040000000000000036,0.0,2.25
2005-02-07,0.71,2.94,-0.03000000000000025,-0.010000000000000009,2.23
2005-02-08,0.71,2.91,-0.029999999999999805,0.0,2.2
2005-02-09,0.74,2.98,0.06999999999999984,0.030000000000000027,2.24
2005-02-10,0.69,2.94,-0.040000000000000036,-0.050000000000000044,2.25
2005-02-11,0.7,2.91,-0.029999999999999805,0.010000000000000009,2.21
2005-02-14,0.71,2.9,-0.010000000000000231,0.010000000000000009,2.19
2005-02-15,0.7,2.87,-0.029999999999999805,-0.010000000000000009,2.17
2005-02-16,0.69,2.78,-0.0900000000000003,-0.010000000000000009,2.09
2005-02-17,0.68,2.78,0.0,-0.009999999999999898,2.0999999999999996
2005-02-18,0.67,2.74,-0.03999999999999959,-0.010000000000000009,2.0700000000000003
2005-02-22,0.67,2.72,-0.020000000000000018,0.0,2.0500000000000003
2005-02-23,0.68,2.72,0.0,0.010000000000000009,2.04
2005-02-24,0.67,2.68,-0.040000000000000036,-0.010000000000000009,2.0100000000000002
2005-02-25,0.67,2.65,-0.03000000000000025,0.0,1.98
2005-02-28,0.65,2.59,-0.06000000000000005,-0.020000000000000018,1.94
2005-03-01,0.68,2.6,0.010000000000000231,0.030000000000000027,1.92
2005-03-02,0.68,2.62,0.020000000000000018,0.0,1.94
2005-03-03,0.67,2.62,0.0,-0.010000000000000009,1.9500000000000002
2005-03-04,0.67,2.64,0.020000000000000018,0.0,1.9700000000000002
2005-03-07,0.66,2.6,-0.040000000000000036,-0.010000000000000009,1.94
2005-03-08,0.64,2.55,-0.050000000000000266,-0.020000000000000018,1.9099999999999997
2005-03-09,0.64,2.5,-0.04999999999999982,0.0,1.8599999999999999
2005-03-10,0.67,2.57,0.06999999999999984,0.030000000000000027,1.9
2005-03-11,0.64,2.53,-0.040000000000000036,-0.030000000000000027,1.8899999999999997
2005-03-14,0.69,2.58,0.050000000000000266,0.04999999999999993,1.8900000000000001
2005-03-15,0.7,2.58,0.0,0.010000000000000009,1.8800000000000001
2005-03-16,0.75,2.68,0.10000000000000009,0.050000000000000044,1.9300000000000002
2005-03-17,0.75,2.78,0.09999999999999964,0.0,2.03
2005-03-18,0.74,2.76,-0.020000000000000018,-0.010000000000000009,2.0199999999999996
2005-03-21,0.77,2.89,0.13000000000000034,0.030000000000000027,2.12
2005-03-22,0.74,2.9,0.009999999999999787,-0.030000000000000027,2.16
2005-03-23,0.81,3.0,0.10000000000000009,0.07000000000000006,2.19
2005-03-24,0.8,2.98,-0.020000000000000018,-0.010000000000000009,2.1799999999999997
2005-03-28,0.79,2.99,0.010000000000000231,-0.010000000000000009,2.2
2005-03-29,0.84,3.1,0.10999999999999988,0.04999999999999993,2.2600000000000002
2005-03-30,0.82,3.18,0.08000000000000007,-0.020000000000000018,2.3600000000000003
2005-03-31,0.82,3.29,0.10999999999999988,0.0,2.47
2005-04-01,0.84,3.31,0.020000000000000018,0.020000000000000018,2.47
2005-04-04,0.84,3.35,0.040000000000000036,0.0,2.5100000000000002
2005-04-05,0.84,3.28,-0.07000000000000028,0.0,2.44
2005-04-06,0.85,3.23,-0.04999999999999982,0.010000000000000009,2.38
2005-04-07,0.82,3.16,-0.06999999999999984,-0.030000000000000027,2.3400000000000003
2005-04-08,0.81,3.15,-0.010000000000000231,-0.009999999999999898,2.34
2005-04-11,0.83,3.23,0.08000000000000007,0.019999999999999907,2.4
2005-04-12,0.83,3.34,0.10999999999999988,0.0,2.51
2005-04-13,0.82,3.37,0.03000000000000025,-0.010000000000000009,2.5500000000000003
2005-04-14,0.86,3.51,0.13999999999999968,0.040000000000000036,2.65
2005-04-15,0.92,3.66,0.15000000000000036,0.06000000000000005,2.74
2005-04-18,0.92,3.73,0.06999999999999984,0.0,2.81
2005-04-19,0.88,3.75,0.020000000000000018,-0.040000000000000036,2.87
2005-04-20,0.87,3.7,-0.04999999999999982,-0.010000000000000009,2.83
2005-04-21,0.83,3.58,-0.1200000000000001,-0.040000000000000036,2.75
2005-04-22,0.84,3.61,0.029999999999999805,0.010000000000000009,2.77
2005-04-25,0.84,3.62,0.010000000000000231,0.0,2.7800000000000002
2005-04-26,0.85,3.67,0.04999999999999982,0.010000000000000009,2.82
2005-04-27,0.86,3.78,0.10999999999999988,0.010000000000000009,2.92
2005-04-28,0.87,3.9,0.1200000000000001,0.010000000000000009,3.03
2005-04-29,0.86,3.9,0.0,-0.010000000000000009,3.04
2005-05-02,0.86,3.88,-0.020000000000000018,0.0,3.02
2005-05-03,0.84,3.85,-0.029999999999999805,-0.020000000000000018,3.0100000000000002
2005-05-04,0.83,3.82,-0.03000000000000025,-0.010000000000000009,2.9899999999999998
2005-05-05,0.84,3.96,0.14000000000000012,0.010000000000000009,3.12
2005-05-06,0.81,3.96,0.0,-0.029999999999999916,3.15
2005-05-09,0.81,3.89,-0.06999999999999984,0.0,3.08
2005-05-10,0.84,3.98,0.08999999999999986,0.029999999999999916,3.14
2005-05-11,0.84,4.08,0.10000000000000009,0.0,3.24
2005-05-12,0.85,4.11,0.03000000000000025,0.010000000000000009,3.2600000000000002
2005-05-13,0.87,4.25,0.13999999999999968,0.020000000000000018,3.38
2005-05-16,0.86,4.34,0.08999999999999986,-0.010000000000000009,3.48
2005-05-17,0.86,4.42,0.08000000000000007,0.0,3.56
2005-05-18,0.86,4.38,-0.040000000000000036,0.0,3.52
2005-05-19,0.83,4.21,-0.16999999999999993,-0.030000000000000027,3.38
2005-05-20,0.83,4.15,-0.05999999999999961,0.0,3.3200000000000003
2005-05-23,0.83,4.12,-0.03000000000000025,0.0,3.29
2005-05-24,0.84,4.11,-0.009999999999999787,0.010000000000000009,3.2700000000000005
2005-05-25,0.81,3.99,-0.1200000000000001,-0.029999999999999916,3.18
2005-05-26,0.8,3.88,-0.11000000000000032,-0.010000000000000009,3.08
2005-05-27,0.79,3.79,-0.08999999999999986,-0.010000000000000009,3.0
2005-05-31,0.79,3.84,0.04999999999999982,0.0,3.05
2005-06-01,0.81,3.96,0.1200000000000001,0.020000000000000018,3.15
2005-06-02,0.81,3.81,-0.1499999999999999,0.0,3.0
2005-06-03,0.79,3.71,-0.10000000000000009,-0.020000000000000018,2.92
2005-06-06,0.81,3.81,0.10000000000000009,0.020000000000000018,3.0
2005-06-07,0.81,3.82,0.009999999999999787,0.0,3.01
2005-06-08,0.81,3.8,-0.020000000000000018,0.0,2.9899999999999998
2005-06-09,0.82,3.81,0.010000000000000231,0.009999999999999898,2.99
2005-06-10,0.79,3.71,-0.10000000000000009,-0.029999999999999916,2.92
2005-06-13,0.79,3.68,-0.029999999999999805,0.0,2.89
2005-06-14,0.78,3.63,-0.050000000000000266,-0.010000000000000009,2.8499999999999996
2005-06-15,0.79,3.61,-0.020000000000000018,0.010000000000000009,2.82
2005-06-16,0.8,3.66,0.050000000000000266,0.010000000000000009,2.8600000000000003
2005-06-17,0.78,3.63,-0.03000000000000025,-0.020000000000000018,2.8499999999999996
2005-06-20,0.78,3.63,0.0,0.0,2.8499999999999996
2005-06-21,0.79,3.65,0.020000000000000018,0.010000000000000009,2.86
2005-06-22,0.82,3.73,0.08000000000000007,0.029999999999999916,2.91
2005-06-23,0.8,3.71,-0.020000000000000018,-0.019999999999999907,2.91
2005-06-24,0.8,3.76,0.04999999999999982,0.0,2.96
2005-06-27,0.81,3.79,0.03000000000000025,0.010000000000000009,2.98
2005-06-28,0.78,3.69,-0.10000000000000009,-0.030000000000000027,2.91
2005-06-29,0.78,3.65,-0.040000000000000036,0.0,2.87
2005-06-30,0.78,3.67,0.020000000000000018,0.0,2.8899999999999997
2005-07-01,0.75,3.56,-0.10999999999999988,-0.030000000000000027,2.81
2005-07-05,0.75,3.52,-0.040000000000000036,0.0,2.77
2005-07-06,0.77,3.56,0.040000000000000036,0.020000000000000018,2.79
2005-07-07,0.79,3.6,0.040000000000000036,0.020000000000000018,2.81
2005-07-08,0.75,3.48,-0.1200000000000001,-0.040000000000000036,2.73
2005-07-11,0.75,3.44,-0.040000000000000036,0.0,2.69
2005-07-12,0.73,3.36,-0.08000000000000007,-0.020000000000000018,2.63
2005-07-13,0.73,3.34,-0.020000000000000018,0.0,2.61
2005-07-14,0.72,3.27,-0.06999999999999984,-0.010000000000000009,2.55
2005-07-15,0.74,3.29,0.020000000000000018,0.020000000000000018,2.55
2005-07-18,0.72,3.25,-0.040000000000000036,-0.020000000000000018,2.5300000000000002
2005-07-19,0.74,3.28,0.029999999999999805,0.020000000000000018,2.54
2005-07-20,0.76,3.28,0.0,0.020000000000000018,2.5199999999999996
2005-07-21,0.71,3.21,-0.06999999999999984,-0.050000000000000044,2.5
2005-07-22,0.74,3.24,0.03000000000000025,0.030000000000000027,2.5
2005-07-25,0.73,3.21,-0.03000000000000025,-0.010000000000000009,2.48
2005-07-26,0.74,3.21,0.0,0.010000000000000009,2.4699999999999998
2005-07-27,0.72,3.16,-0.04999999999999982,-0.020000000000000018,2.4400000000000004
2005-07-28,0.76,3.19,0.029999999999999805,0.040000000000000036,2.4299999999999997
2005-07-29,0.72,3.1,-0.08999999999999986,-0.040000000000000036,2.38
2005-08-01,0.72,3.12,0.020000000000000018,0.0,2.4000000000000004
2005-08-02,0.72,3.11,-0.010000000000000231,0.0,2.3899999999999997
2005-08-03,0.73,3.15,0.040000000000000036,0.010000000000000009,2.42
2005-08-04,0.72,3.15,0.0,-0.010000000000000009,2.4299999999999997
2005-08-05,0.7,3.12,-0.029999999999999805,-0.020000000000000018,2.42
2005-08-08,0.71,3.15,0.029999999999999805,0.010000000000000009,2.44
2005-08-09,0.73,3.18,0.03000000000000025,0.020000000000000018,2.45
2005-08-10,0.72,3.16,-0.020000000000000018,-0.010000000000000009,2.4400000000000004
2005-08-11,0.73,3.21,0.04999999999999982,0.010000000000000009,2.48
2005-08-12,0.76,3.26,0.04999999999999982,0.030000000000000027,2.5
2005-08-15,0.72,3.21,-0.04999999999999982,-0.040000000000000036,2.49
2005-08-16,0.74,3.28,0.06999999999999984,0.020000000000000018,2.54
2005-08-17,0.72,3.24,-0.03999999999999959,-0.020000000000000018,2.5200000000000005
2005-08-18,0.74,3.28,0.03999999999999959,0.020000000000000018,2.54
2005-08-19,0.74,3.25,-0.029999999999999805,0.0,2.51
2005-08-22,0.74,3.25,0.0,0.0,2.51
2005-08-23,0.74,3.26,0.009999999999999787,0.0,2.5199999999999996
2005-08-24,0.73,3.24,-0.019999999999999574,-0.010000000000000009,2.5100000000000002
2005-08-25,0.74,3.27,0.029999999999999805,0.010000000000000009,2.5300000000000002
2005-08-26,0.71,3.22,-0.04999999999999982,-0.030000000000000027,2.5100000000000002
2005-08-29,0.71,3.25,0.029999999999999805,0.0,2.54
2005-08-30,0.76,3.35,0.10000000000000009,0.050000000000000044,2.59
2005-08-31,0.76,3.48,0.1299999999999999,0.0,2.7199999999999998
2005-09-01,0.76,3.51,0.029999999999999805,0.0,2.75
2005-09-02,0.73,3.53,0.020000000000000018,-0.030000000000000027,2.8
2005-09-06,0.71,3.47,-0.05999999999999961,-0.020000000000000018,2.7600000000000002
2005-09-07,0.7,3.44,-0.03000000000000025,-0.010000000000000009,2.74
2005-09-08,0.69,3.43,-0.009999999999999787,-0.010000000000000009,2.74
2005-09-09,0.69,3.44,0.009999999999999787,0.0,2.75
2005-09-12,0.67,3.37,-0.06999999999999984,-0.019999999999999907,2.7
2005-09-13,0.69,3.41,0.040000000000000036,0.019999999999999907,2.72
2005-09-14,0.67,3.39,-0.020000000000000018,-0.019999999999999907,2.72
2005-09-15,0.67,3.35,-0.040000000000000036,0.0,2.68
2005-09-16,0.66,3.34,-0.010000000000000231,-0.010000000000000009,2.6799999999999997
2005-09-19,0.67,3.42,0.08000000000000007,0.010000000000000009,2.75
2005-09-20,0.67,3.46,0.040000000000000036,0.0,2.79
2005-09-21,0.69,3.55,0.08999999999999986,0.019999999999999907,2.86
2005-09-22,0.7,3.61,0.06000000000000005,0.010000000000000009,2.91
2005-09-23,0.67,3.5,-0.10999999999999988,-0.029999999999999916,2.83
2005-09-26,0.68,3.44,-0.06000000000000005,0.010000000000000009,2.76
2005-09-27,0.68,3.45,0.010000000000000231,0.0,2.77
2005-09-28,0.69,3.48,0.029999999999999805,0.009999999999999898,2.79
2005-09-29,0.67,3.44,-0.040000000000000036,-0.019999999999999907,2.77
2005-09-30,0.66,3.4,-0.040000000000000036,-0.010000000000000009,2.7399999999999998
2005-10-03,0.67,3.36,-0.040000000000000036,0.010000000000000009,2.69
2005-10-04,0.7,3.37,0.010000000000000231,0.029999999999999916,2.67
2005-10-05,0.72,3.41,0.040000000000000036,0.020000000000000018,2.6900000000000004
2005-10-06,0.76,3.45,0.040000000000000036,0.040000000000000036,2.6900000000000004
2005-10-07,0.74,3.48,0.029999999999999805,-0.020000000000000018,2.74
2005-10-10,0.74,3.48,0.0,0.0,2.74
2005-10-11,0.72,3.54,0.06000000000000005,-0.020000000000000018,2.8200000000000003
2005-10-12,0.76,3.59,0.04999999999999982,0.040000000000000036,2.83
2005-10-13,0.78,3.64,0.050000000000000266,0.020000000000000018,2.8600000000000003
2005-10-14,0.79,3.59,-0.050000000000000266,0.010000000000000009,2.8
2005-10-17,0.76,3.49,-0.09999999999999964,-0.030000000000000027,2.7300000000000004
2005-10-18,0.74,3.44,-0.050000000000000266,-0.020000000000000018,2.7
2005-10-19,0.74,3.47,0.03000000000000025,0.0,2.7300000000000004
2005-10-20,0.74,3.45,-0.020000000000000018,0.0,2.71
2005-10-21,0.76,3.47,0.020000000000000018,0.020000000000000018,2.71
2005-10-24,0.72,3.42,-0.050000000000000266,-0.040000000000000036,2.7
2005-10-25,0.7,3.36,-0.06000000000000005,-0.020000000000000018,2.66
2005-10-26,0.69,3.35,-0.009999999999999787,-0.010000000000000009,2.66
2005-10-27,0.7,3.44,0.08999999999999986,0.010000000000000009,2.74
2005-10-28,0.7,3.45,0.010000000000000231,0.0,2.75
2005-10-31,0.68,3.46,0.009999999999999787,-0.019999999999999907,2.78
2005-11-01,0.68,3.42,-0.040000000000000036,0.0,2.7399999999999998
2005-11-02,0.68,3.39,-0.029999999999999805,0.0,2.71
2005-11-03,0.67,3.33,-0.06000000000000005,-0.010000000000000009,2.66
2005-11-04,0.69,3.32,-0.010000000000000231,0.019999999999999907,2.63
2005-11-07,0.7,3.34,0.020000000000000018,0.010000000000000009,2.6399999999999997
2005-11-08,0.71,3.4,0.06000000000000005,0.010000000000000009,2.69
2005-11-09,0.67,3.36,-0.040000000000000036,-0.039999999999999925,2.69
2005-11-10,0.69,3.43,0.07000000000000028,0.019999999999999907,2.74
2005-11-11,0.69,3.43,0.0,0.0,2.74
2005-11-14,0.65,3.44,0.009999999999999787,-0.039999999999999925,2.79
2005-11-15,0.66,3.51,0.06999999999999984,0.010000000000000009,2.8499999999999996
2005-11-16,0.66,3.58,0.07000000000000028,0.0,2.92
2005-11-17,0.65,3.65,0.06999999999999984,-0.010000000000000009,3.0
2005-11-18,0.63,3.55,-0.10000000000000009,-0.020000000000000018,2.92
2005-11-21,0.64,3.61,0.06000000000000005,0.010000000000000009,2.9699999999999998
2005-11-22,0.66,3.64,0.03000000000000025,0.020000000000000018,2.98
2005-11-23,0.63,3.6,-0.040000000000000036,-0.030000000000000027,2.97
2005-11-25,0.64,3.64,0.040000000000000036,0.010000000000000009,3.0
2005-11-28,0.64,3.62,-0.020000000000000018,0.0,2.98
2005-11-29,0.62,3.51,-0.11000000000000032,-0.020000000000000018,2.8899999999999997
2005-11-30,0.64,3.52,0.010000000000000231,0.020000000000000018,2.88
2005-12-01,0.65,3.47,-0.04999999999999982,0.010000000000000009,2.8200000000000003
2005-12-02,0.66,3.48,0.009999999999999787,0.010000000000000009,2.82
2005-12-05,0.65,3.47,-0.009999999999999787,-0.010000000000000009,2.8200000000000003
2005-12-06,0.71,3.54,0.06999999999999984,0.05999999999999994,2.83
2005-12-07,0.68,3.52,-0.020000000000000018,-0.029999999999999916,2.84
2005-12-08,0.71,3.56,0.040000000000000036,0.029999999999999916,2.85
2005-12-09,0.68,3.47,-0.08999999999999986,-0.029999999999999916,2.79
2005-12-12,0.68,3.46,-0.010000000000000231,0.0,2.78
2005-12-13,0.68,3.46,0.0,0.0,2.78
2005-12-14,0.7,3.53,0.06999999999999984,0.019999999999999907,2.83
2005-12-15,0.69,3.53,0.0,-0.010000000000000009,2.84
2005-12-16,0.7,3.53,0.0,0.010000000000000009,2.83
2005-12-19,0.69,3.54,0.010000000000000231,-0.010000000000000009,2.85
2005-12-20,0.69,3.62,0.08000000000000007,0.0,2.93
2005-12-21,0.68,3.49,-0.1299999999999999,-0.009999999999999898,2.81
2005-12-22,0.7,3.54,0.04999999999999982,0.019999999999999907,2.84
2005-12-23,0.72,3.58,0.040000000000000036,0.020000000000000018,2.8600000000000003
2005-12-27,0.71,3.61,0.029999999999999805,-0.010000000000000009,2.9
2005-12-28,0.69,3.56,-0.04999999999999982,-0.020000000000000018,2.87
2005-12-29,0.69,3.58,0.020000000000000018,0.0,2.89
2005-12-30,0.69,3.57,-0.010000000000000231,0.0,2.88
2006-01-03,0.7,3.56,-0.009999999999999787,0.010000000000000009,2.8600000000000003
2006-01-04,0.7,3.53,-0.03000000000000025,0.0,2.83
2006-01-05,0.7,3.48,-0.04999999999999982,0.0,2.7800000000000002
2006-01-06,0.69,3.41,-0.06999999999999984,-0.010000000000000009,2.72
2006-01-09,0.7,3.38,-0.03000000000000025,0.010000000000000009,2.6799999999999997
2006-01-10,0.69,3.35,-0.029999999999999805,-0.010000000000000009,2.66
2006-01-11,0.68,3.33,-0.020000000000000018,-0.009999999999999898,2.65
2006-01-12,0.7,3.4,0.06999999999999984,0.019999999999999907,2.7
2006-01-13,0.71,3.51,0.10999999999999988,0.010000000000000009,2.8
2006-01-17,0.7,3.56,0.050000000000000266,-0.010000000000000009,2.8600000000000003
2006-01-18,0.69,3.55,-0.010000000000000231,-0.010000000000000009,2.86
2006-01-19,0.66,3.49,-0.05999999999999961,-0.029999999999999916,2.83
2006-01-20,0.66,3.52,0.029999999999999805,0.0,2.86
2006-01-23,0.66,3.52,0.0,0.0,2.86
2006-01-24,0.64,3.45,-0.06999999999999984,-0.020000000000000018,2.81
2006-01-25,0.62,3.36,-0.0900000000000003,-0.020000000000000018,2.7399999999999998
2006-01-26,0.62,3.34,-0.020000000000000018,0.0,2.7199999999999998
2006-01-27,0.63,3.34,0.0,0.010000000000000009,2.71
2006-01-30,0.63,3.29,-0.04999999999999982,0.0,2.66
2006-01-31,0.64,3.28,-0.010000000000000231,0.010000000000000009,2.6399999999999997
2006-02-01,0.62,3.22,-0.05999999999999961,-0.020000000000000018,2.6
2006-02-02,0.63,3.21,-0.010000000000000231,0.010000000000000009,2.58
2006-02-03,0.64,3.24,0.03000000000000025,0.010000000000000009,2.6
2006-02-06,0.63,3.24,0.0,-0.010000000000000009,2.6100000000000003
2006-02-07,0.64,3.28,0.03999999999999959,0.010000000000000009,2.6399999999999997
2006-02-08,0.62,3.26,-0.020000000000000018,-0.020000000000000018,2.6399999999999997
2006-02-09,0.63,3.25,-0.009999999999999787,0.010000000000000009,2.62
2006-02-10,0.61,3.22,-0.029999999999999805,-0.020000000000000018,2.6100000000000003
2006-02-13,0.62,3.25,0.029999999999999805,0.010000000000000009,2.63
2006-02-14,0.62,3.24,-0.009999999999999787,0.0,2.62
2006-02-15,0.63,3.21,-0.03000000000000025,0.010000000000000009,2.58
2006-02-16,0.63,3.2,-0.009999999999999787,0.0,2.5700000000000003
2006-02-17,0.64,3.22,0.020000000000000018,0.010000000000000009,2.58
2006-02-21,0.63,3.2,-0.020000000000000018,-0.010000000000000009,2.5700000000000003
2006-02-22,0.64,3.22,0.020000000000000018,0.010000000000000009,2.58
2006-02-23,0.58,3.19,-0.03000000000000025,-0.06000000000000005,2.61
2006-02-24,0.58,3.19,0.0,0.0,2.61
2006-02-27,0.56,3.19,0.0,-0.019999999999999907,2.63
2006-02-28,0.59,3.22,0.03000000000000025,0.029999999999999916,2.6300000000000003
2006-03-01,0.59,3.2,-0.020000000000000018,0.0,2.6100000000000003
2006-03-02,0.61,3.19,-0.010000000000000231,0.020000000000000018,2.58
2006-03-03,0.6,3.16,-0.029999999999999805,-0.010000000000000009,2.56
2006-03-06,0.62,3.12,-0.040000000000000036,0.020000000000000018,2.5
2006-03-07,0.66,3.16,0.040000000000000036,0.040000000000000036,2.5
2006-03-08,0.68,3.17,0.009999999999999787,0.020000000000000018,2.4899999999999998
2006-03-09,0.67,3.17,0.0,-0.010000000000000009,2.5
2006-03-10,0.66,3.16,-0.009999999999999787,-0.010000000000000009,2.5
2006-03-13,0.66,3.13,-0.03000000000000025,0.0,2.4699999999999998
2006-03-14,0.68,3.2,0.07000000000000028,0.020000000000000018,2.52
2006-03-15,0.68,3.17,-0.03000000000000025,0.0,2.4899999999999998
2006-03-16,0.7,3.21,0.040000000000000036,0.019999999999999907,2.51
2006-03-17,0.68,3.19,-0.020000000000000018,-0.019999999999999907,2.51
2006-03-20,0.69,3.18,-0.009999999999999787,0.009999999999999898,2.49
2006-03-21,0.68,3.08,-0.10000000000000009,-0.009999999999999898,2.4
2006-03-22,0.69,3.08,0.0,0.009999999999999898,2.39
2006-03-23,0.69,3.06,-0.020000000000000018,0.0,2.37
2006-03-24,0.73,3.1,0.040000000000000036,0.040000000000000036,2.37
2006-03-27,0.73,3.07,-0.03000000000000025,0.0,2.34
2006-03-28,0.71,3.0,-0.06999999999999984,-0.020000000000000018,2.29
